symbol,price,high_52w,low_52w,last_fetched,industry,market_cap,pe_ratio,pe_forward,pb_ratio,eps,eps_forward,roe,roa,profit_margin,operating_margin,revenue,revenue_per_share,ebitda,ev_ebitda,earningsGrowth,revenue_growth,beta_av,analyst_target,analyst_strong_buy,analyst_buy,analyst_hold,analyst_sell,analyst_strong_sell,shares_outstanding,dividend_yield,peg_ratio,ev_revenue,book_value,company,sector,pe_score,pb_score,roe_score,margin_score,analyst_total,analyst_score,analyst_upside,fundamental_score,price_now,price_1m,price_3m,price_6m,price_1y,ret_1m,ret_3m,ret_6m,ret_1y,ma20,ma50,ma200,rsi14,macd_line,macd_signal,macd_hist,bb_upper,bb_lower,bb_pct,vol_annual,avg_vol_30,beta,spy_mean_daily,mean_daily_ret,mean_daily_alpha,sd_daily_alpha,days_in_pull,today_alpha,jensen_alpha_ann,tracking_error,info_ratio,above_ma20,above_ma50,above_ma200,golden_cross,rsi_zone,macd_bullish,trend_score,rsi_score,ret3m_score,ret6m_score,macd_score,momentum_score,days_tracked,cum_alpha_all,alpha_30d,alpha_63d,alpha_hit_rate,hist_mean_alpha,hist_sd_alpha,hist_alpha_ann,hist_ir,confidence_weight,alpha_streak,squeeze_score,squeeze_tier,short_percent_float,short_ratio,short_trend,fundamentals_improving,short_float_pct,improvement_count,put_call_ratio,put_call_oi,options_volume,avg_iv,options_score,options_sentiment,above_vwap,squeeze_poly,debt_equity_poly,revenue_poly,gross_margin,fcf,shares_float,market_cap_poly,vwap,vol_ratio,open_gap_pct,debt_equity,fcf_sec,debt_equity_sec,gross_margin_sec,revenue_sec,total_debt_sec,cash_sec,rev_cagr_sec,equity_sec,total_debt,cash,rev_cagr,p_ann_alpha,p_ir,p_hit_rate,p_streak,p_alpha_63d,alpha_score_raw,alpha_score,q_pe,q_pb,q_roe,q_de,q_margin,q_analyst,quality_gate,tech_filter,options_signal,options_live,final_score,master_score,rating,signal,golden_cross_flag,squeeze_candidate,regime,confidence_band,master_percentile,expected_return_1d,primary_driver,signal_matches,close,changesPercentage,yearHigh,yearLow,priceToBook,enterpriseToEbitda,grossMargin,operatingMargin,profitMargins,returnOnEquity,revenueGrowth,debtToEquity,debt_to_equity,currentRatio,current_ratio,marketCap,mktcap_fmt,pe_fmt,ret_1m_fmt,ret_3m_fmt,ret_6m_fmt,ret_1y_fmt,value_score,quality_score,growth_score,safety_score,short_float,tier
MLI,63.58,71.12,46.61,2026-09-01,METAL FABRICATION,13890191000,16.7,18.18,4.001,3.76,3.76,0.263,0.165,0.182,0.218,4661137000,21.37,1089398000,10.75,0.018,0.1053,1.122,80,0,2,0,0,0,221181000,0.0093,3.408,2.747,16.04,Mueller Industries Inc,INDUSTRIALS,75,60,80,75,2,75,0.2583,73.5,63.58,68.9,66.22,55.42,48.645,-0.0772,-0.0399,0.1472,0.307,64.0045,62.842,61.8732,49.0845,-0.8116,-0.6793,-0.1323,68.1625,59.8465,0.449,0.3103,1162790.4762,1.0908,8e-4,0.0019,0.0011,0.0174,750,0.003,0.2658,0.2769,1.0229,FALSE,TRUE,TRUE,TRUE,Neutral,FALSE,100,45,28.866,46.3918,30,52.6881,768,0.9319,-0.0441,-0.08,0.4841,1e-4,0.0216,0.0223,0.0651,1,4,26.23,No Signal,0.02,4.53,Stable,FALSE,2%,0,NA,NA,NA,NA,50,Unknown,FALSE,FALSE,NA,NA,NA,623695000,NA,NA,NA,NA,NA,0.0015,623695000,0.0015,NA,4178547000,5243000,1388748000,0.1053,3547750000,5243000,1388748000,0.1053,42.3,43.3,42.8,97.4,30.9,46.5,46.5,81.2,66.7,75.8,97.3,68,75,77.8,52.9,50,FALSE,52.7,52.7,Neutral,Neutral,TRUE,FALSE,NEUTRAL,Proven,55.2,1e-4,Analyst Upside,GX MA200 ANALYST,63.58,-7.720000000000001,71.12,46.61,4.001,10.75,NA,0.218,0.182,0.263,0.1053,0.0015,0.0015,NA,NA,13890191000,$13.9B,16.7,-7.7%,-4%,+14.7%,+30.7%,77.8,77.8,52.9,66.68,0.02,Tier 2: Golden Cross
MPWR,1218.5,1711.48,824.23,2026-09-09,SEMICONDUCTORS,59880747000,74.3,34.36,15.44,16.4,16.4,0.22,0.136,0.245,0.31,3273158000,67.27,1000282000,58.73,0.858,0.2379,1.664,1839.8,3,12,1,0,0,49143000,0.0058,0.919,17.95,79.27,Monolithic Power Systems Inc,TECHNOLOGY,25,20,80,75,16,78.1,0.5099,53.31,1218.5,1381.1,1473.04,1033.88,864.32,-0.1177,-0.1728,0.1786,0.4098,1304.8685,1326.6384,1252.358,37.8043,-2.9747,-2.254,-0.7206,1439.064,1170.673,0.1782,0.3756,579680.9524,2.3819,8e-4,0.0018,0.0011,0.0291,750,0.0011,0.0037,0.4625,0.5806,FALSE,FALSE,FALSE,TRUE,Neutral,FALSE,15,20,13.4021,51.5464,30,24.0799,768,0.498,-0.1224,-0.2416,0.5397,8e-4,0.0337,0.2016,0.3773,1,2,28.49,No Signal,0.04,2.73,Decreasing,FALSE,3.7%,0,NA,NA,NA,NA,50,Unknown,FALSE,FALSE,NA,NA,0.5518,629705333.3333,NA,NA,NA,NA,NA,NA,629705333.3333,NA,0.5518,2790459000,NA,1005587000,0.2379,3895424000,NA,1005587000,0.2379,61.3,55.7,88.7,78.9,12.4,59.8,59.8,8,15.8,67.5,50,77.8,78.1,47.7,26.7,50,FALSE,50,50,Neutral,Neutral,TRUE,FALSE,NEUTRAL,Proven,50,8e-4,Consistent Beat,GX ANALYST,1218.5,-11.77,1711.48,824.23,15.44,58.73,0.5518,0.31,0.245,0.22,0.2379,NA,NA,NA,NA,59880747000,$59.9B,74.3,-11.8%,-17.3%,+17.9%,+41%,47.7,47.7,26.7,48.620000000000005,0.04,Tier 2: Golden Cross
MRK,148.46,156.92,75.81,2026-09-05,DRUG MANUFACTURERS - GENERAL,370889916000,122.22,15.65,8.92,1.23,1.23,0.0696,0.119,0.0477,-0.0024,66568999000,26.85,28871000000,29.22,-0.193,0.0399,0.226,148.73,4,15,8,0,1,2467172000,0.0218,2.953,6.32,16.99,Merck & Company Inc,HEALTHCARE,25,40,40,40,28,68.8,0.0018,39.13,148.46,130.92,119.09,115.91,84.09,0.134,0.2466,0.2808,0.7655,145.905,134.9856,118.665,58.6405,3.5212,3.945,-0.4238,161.7064,130.1036,0.5808,0.5174,10884490.4762,0.2749,8e-4,6e-4,-2e-4,0.0179,750,-0.0069,0.0871,0.2835,-0.1829,TRUE,TRUE,TRUE,TRUE,Neutral,FALSE,100,85,80.4124,68.0412,30,78.482,768,-0.2492,0.0946,0.1926,0.4921,0.0011,0.0219,0.2726,0.7836,1,0,20.81,No Signal,0.01,2.84,Decreasing,FALSE,1%,0,NA,NA,NA,NA,50,Unknown,FALSE,FALSE,NA,NA,NA,13199666666.6667,NA,NA,NA,NA,NA,1.273,13199666666.6667,1.273,NA,65011000000,53381000000,6849000000,0.0399,41933000000,53381000000,6849000000,0.0399,64.4,71.6,49,0,80.4,59.1,59.1,2.2,29,36.1,19.8,36.6,68.8,28.6,80.4,50,FALSE,59.6,59.6,Neutral,Neutral,TRUE,FALSE,NEUTRAL,Proven,64.9,0.0011,High IR,GX RSI MA200,148.46,13.4,156.92,75.81,8.92,29.22,NA,-0.0024,0.0477,0.0696,0.0399,1.273,1.273,NA,NA,370889916000,$370.9B,122.2,+13.4%,+24.7%,+28.1%,+76.6%,28.6,28.6,80.4,37.16,0.01,Tier 2: Golden Cross
MS,216.24,230.98,143.99,2026-09-05,CAPITAL MARKETS,341943681000,17.59,15.82,3.121,12.38,12.38,0.18,0.0135,0.259,0.416,77827998000,49.81,NA,NA,0.624,0.624,1.207,236.62,2,9,12,1,1,1570566000,0.0191,1.862,6.21,67.8,Morgan Stanley,FINANCIAL SERVICES,75,60,65,90,25,60,0.0942,69.75,216.24,215.33,206.66,154.37,148.79,0.0042,0.0464,0.4008,0.4533,215.097,215.6698,191.206,52.2372,0.0383,-0.0892,0.1275,220.4988,209.6952,0.6058,0.2209,3772209.5238,1.2752,8e-4,0.0014,7e-4,0.0137,750,-0.0013,0.1173,0.2176,0.7817,TRUE,TRUE,TRUE,TRUE,Neutral,TRUE,100,85,46.3918,81.4433,70,74.9562,768,0.4794,-0.0265,-0.0156,0.5317,0.0015,0.014,0.3837,1.7314,1,0,15.15,No Signal,0.01,3.06,Stable,FALSE,0.9%,0,NA,NA,NA,NA,50,Unknown,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.2937,NA,3.2937,NA,NA,383156000000,160135000000,NA,116329000000,383156000000,160135000000,NA,70.1,93.8,84,0,44.8,68,68,78.3,75.4,60.8,5.4,81.4,60,61.2,78.2,50,FALSE,69.4,69.4,Strong,Strong,TRUE,FALSE,NEUTRAL,Proven,82.5,0.0015,Alpha Leader,GX MACD RSI MA200,216.24,0.42,230.98,143.99,3.121,NA,NA,0.416,0.259,0.18,0.624,3.2937,3.2937,NA,NA,341943681000,$341.9B,17.6,+0.4%,+4.6%,+40.1%,+45.3%,61.2,61.2,78.2,56.72,0.01,Tier 2: Golden Cross
MSFT,493.95,549.2,348.54,2026-09-05,SOFTWARE - INFRASTRUCTURE,3710545297000,28.41,25.06,8.34,17.59,17.59,0.34,0.141,0.403,0.451,331839013000,44.67,194237006000,17.68,0.317,0.153,1.108,572.92,14,38,3,0,0,7425545000,0.0071,1.613,11.06,59.56,Microsoft Corporation,TECHNOLOGY,45,40,95,90,55,80,0.1599,69.25,493.95,506.06,397.36,401.86,498.2,-0.0239,0.2431,0.2292,-0.0085,495.104,446.5918,431.0473,55.9687,2.8473,3.5493,-0.702,514.5168,475.6912,0.4703,0.2328,22801790.4762,0.9715,8e-4,6e-4,-1e-4,0.0136,750,-0.006,-0.0245,0.2163,-0.1385,FALSE,TRUE,TRUE,TRUE,Neutral,FALSE,100,85,79.8969,61.3402,30,76.9871,768,-0.1146,0.2282,0.1586,0.4286,8e-4,0.0222,0.1915,0.5445,1,0,16.1,No Signal,0.01,2.05,Decreasing,FALSE,0.9%,0,NA,NA,NA,NA,50,Unknown,FALSE,FALSE,NA,NA,0.6882,68385666666.6667,NA,NA,NA,NA,NA,0.0911,68385666666.6667,0.0911,0.6882,281724000000,40294000000,20935000000,0.153,442387000000,40294000000,20935000000,0.153,60.3,61.9,9.8,0,78.4,47.3,47.3,50,31.7,82.5,87.4,95.9,80,71.2,76.5,50,FALSE,57.9,57.9,Neutral,Neutral,TRUE,FALSE,NEUTRAL,Proven,60.8,8e-4,Strong Trend,GX RSI MA200 ANALYST,493.95,-2.39,549.2,348.54,8.34,17.68,0.6882,0.451,0.403,0.34,0.153,0.0911,0.0911,NA,NA,3710545297000,$3.71T,28.4,-2.4%,+24.3%,+22.9%,-0.9%,71.2,71.2,76.5,62.72,0.01,Tier 2: Golden Cross
MTZ,246.18,441.43,171.05,2026-09-01,ENGINEERING & CONSTRUCTION,19255519000,38.3,27.62,5.8,6.26,6.26,0.162,0.0528,0.0307,0.0542,16109103000,206.78,1308463000,17.59,0.514,0.0918,1.837,422,2,17,1,0,0,80305000,NA,1.004,1.433,44.54,MasTec Inc,INDUSTRIALS,25,40,65,40,20,76.2,0.7142,47.37,246.18,268.28,335.58,296.95,176.75,-0.0824,-0.2664,-0.171,0.3928,260.0915,306.1946,304.7079,39.3914,-7.0405,-7.1945,0.154,302.4927,217.6903,0.336,0.47,1550152.381,1.6515,8e-4,0.0018,0.001,0.0265,750,0.0434,0.1377,0.4203,0.6248,FALSE,FALSE,FALSE,TRUE,Neutral,TRUE,15,20,7.2165,12.8866,70,18.4923,768,0.5881,-0.2941,-0.3406,0.5159,-0.0018,0.0357,-0.4457,-0.7854,1,2,27.97,No Signal,0.07,3.23,Increasing,FALSE,6.5%,0,NA,NA,NA,NA,50,Unknown,FALSE,FALSE,NA,NA,NA,584278333.3333,NA,NA,NA,NA,NA,0.7403,584278333.3333,0.7403,NA,14299171000,2573839000,315641000,0.0918,3476968000,2573839000,315641000,0.0918,16.5,22.2,68.6,78.9,6.2,33,33,33.3,48.6,55.2,36,30.4,76.2,45,11.2,50,FALSE,29.6,29.6,Very Weak,Very Weak,TRUE,FALSE,NEUTRAL,Proven,21.6,-0.0018,Analyst Upside,GX MACD ANALYST,246.18,-8.24,441.43,171.05,5.8,17.59,NA,0.0542,0.0307,0.162,0.0918,0.7403,0.7403,NA,NA,19255519000,$19.3B,38.3,-8.2%,-26.6%,-17.1%,+39.3%,45,45,11.2,47,0.07,Tier 2: Golden Cross
MYRG,288.16,503.57,171.51,2026-09-01,ENGINEERING & CONSTRUCTION,4537191000,27.7,27.1,6.38,10.52,10.52,0.247,0.0848,0.0413,0.062,4006051000,257.75,290834000,16.05,0.865,0.0019,1.337,412,0,3,4,0,0,15569200,NA,3.409,1.185,48.46,MYR Group Inc,INDUSTRIALS,45,40,80,40,7,60.7,0.4298,55.32,288.16,330.31,407.22,257.7,178.25,-0.1276,-0.2924,0.1182,0.6166,309.0625,358.7992,323.244,32.4312,-6.3452,-6.3323,-0.0129,346.6323,271.4927,0.2218,0.3903,281723.8095,1.4923,8e-4,0.0014,7e-4,0.0268,750,0.011,0.0757,0.4247,0.4004,FALSE,FALSE,FALSE,TRUE,Neutral,FALSE,15,20,4.6392,44.8454,30,20.1108,768,0.1837,-0.2462,-0.3616,0.5079,2e-4,0.0323,0.0488,0.0953,1,2,23.53,No Signal,0.04,2.73,Stable,FALSE,4.2%,0,NA,NA,NA,NA,50,Unknown,FALSE,FALSE,NA,NA,0.1159,76550666.6667,NA,NA,NA,NA,NA,0.0142,76550666.6667,0.0142,0.1159,3657889000,9372000,137872000,0.0019,660423000,9372000,137872000,0.0019,45.9,45.4,62.4,78.9,4.1,46.1,46.1,51.4,42.1,72.7,95.5,33.5,60.7,60.4,18.7,50,FALSE,41.7,41.7,Weak,Weak,TRUE,FALSE,NEUTRAL,Proven,39.7,2e-4,Analyst Upside,GX ANALYST,288.16,-12.76,503.57,171.51,6.38,16.05,0.1159,0.062,0.0413,0.247,0.0019,0.0142,0.0142,NA,NA,4537191000,$4.5B,27.7,-12.8%,-29.2%,+11.8%,+61.7%,60.4,60.4,18.7,56.239999999999995,0.04,Tier 2: Golden Cross
NBIX,155.13,186.12,122.14,2026-09-01,DRUG MANUFACTURERS - SPECIALTY & GENERIC,15657023000,22.52,23.04,4.29,6.84,6.84,0.221,0.117,0.209,0.222,3373900000,33.66,913300000,17.21,0.311,0.2312,0.394,211.57,4,19,4,0,0,101649000,NA,0.461,4.7,36.35,Neurocrine Biosciences Inc,HEALTHCARE,60,60,80,75,27,75,0.3638,69.75,155.13,164.92,160.86,127.78,143.8,-0.0594,-0.0356,0.214,0.0788,155.1205,165.6004,147.6202,43.2287,-1.4496,-1.8946,0.445,159.9852,150.2558,0.501,0.2455,1130728.5714,0.6999,8e-4,7e-4,-1e-4,0.0207,750,0.0022,0.043,0.3293,-0.044,TRUE,FALSE,TRUE,TRUE,Neutral,TRUE,35,45,29.8969,57.732,70,43.0155,768,-0.1734,-0.153,-0.0857,0.5,6e-4,0.0214,0.1584,0.4675,1,1,28.71,No Signal,0.04,3.42,Stable,FALSE,4.5%,0,NA,NA,NA,NA,50,Unknown,FALSE,FALSE,NA,NA,NA,555833333.3333,NA,NA,NA,NA,NA,NA,555833333.3333,NA,NA,2860500000,NA,332400000,0.2312,3693600000,NA,332400000,0.2312,55.7,59.3,55.7,61.3,29.9,53.3,53.3,64.5,61.2,68,50,72.7,75,65.1,42.9,50,FALSE,52.6,52.6,Neutral,Neutral,TRUE,FALSE,NEUTRAL,Proven,54.1,6e-4,Analyst Upside,GX MACD MA200 ANALYST,155.13,-5.94,186.12,122.14,4.29,17.21,NA,0.222,0.209,0.221,0.2312,NA,NA,NA,NA,15657023000,$15.7B,22.5,-5.9%,-3.6%,+21.4%,+7.9%,65.1,65.1,42.9,59.059999999999995,0.04,Tier 2: Golden Cross
NDSN,316.8,339.12,217.49,2026-09-01,SPECIALTY INDUSTRIAL MACHINERY,17925579000,32.9,25.45,5.64,9.78,9.78,0.178,0.0847,0.186,0.274,2979795000,53.36,957891000,22.06,0.23,0.0305,0.964,349.71,0,4,3,0,1,55718000,0.0101,1.885,6.76,58.69,Nordson Corporation,INDUSTRIALS,45,40,65,75,8,56.2,0.1039,55.62,316.8,308.69,278.57,267.7,226.13,0.0263,0.1372,0.1834,0.401,319.7575,305.1728,279.6295,51.4548,1.2305,1.872,-0.6414,339.7179,299.7971,0.4259,0.3339,422952.381,0.9802,8e-4,5e-4,-2e-4,0.0122,750,6e-4,-0.0574,0.1934,-0.3162,FALSE,TRUE,TRUE,TRUE,Neutral,FALSE,100,85,68.0412,53.0928,30,71.7809,768,-0.2285,0.0271,0.0826,0.5159,3e-4,0.0138,0.0866,0.3963,1,2,34.96,No Signal,0.03,5,Decreasing,FALSE,2.7%,0,NA,NA,NA,NA,50,Unknown,FALSE,FALSE,NA,NA,NA,586532333.3333,NA,NA,NA,NA,NA,0.4708,586532333.3333,0.4708,NA,2791687000,1539005000,113431000,0.0305,3269059000,1539005000,113431000,0.0305,49.5,56.7,68.6,78.9,67,60.7,60.7,40.6,50.8,59.3,52.3,70.1,56.2,54.3,67.6,50,FALSE,61.4,61.4,Neutral,Neutral,TRUE,FALSE,NEUTRAL,Proven,69.6,3e-4,Balanced,GX RSI MA200 ANALYST,316.8,2.63,339.12,217.49,5.64,22.06,NA,0.274,0.186,0.178,0.0305,0.4708,0.4708,NA,NA,17925579000,$17.9B,32.9,+2.6%,+13.7%,+18.3%,+40.1%,54.3,54.3,67.6,52.58,0.03,Tier 2: Golden Cross
NEE,83.83,97.3,67.31,2026-09-05,UTILITIES - REGULATED ELECTRIC,174002061000,18.92,19.12,3.034,4.41,4.41,0.117,0.0244,0.324,0.315,28700000000,13.81,14593000000,15.86,0.531,0.531,0.644,98.39,2,11,7,1,0,2085605000,0.0283,1.678,9.78,27.39,Nextera Energy Inc,UTILITIES,75,60,65,90,21,66.7,0.1737,70.42,83.83,84.7,85.12,91.73,69.77,-0.0103,-0.0152,-0.0861,0.2015,84.4145,86.459,87.8066,43.9549,-1.0917,-1.171,0.0794,87.1129,81.7161,0.3917,0.1331,10207233.3333,0.3229,8e-4,4e-4,-3e-4,0.0181,750,0.0103,0.0481,0.2875,-0.2842,FALSE,FALSE,FALSE,FALSE,Neutral,TRUE,15,45,36.0825,20.6186,70,32.4485,768,-0.3141,-0.0908,-0.0409,0.4286,-0.0016,0.0159,-0.4155,-1.6426,1,1,34.14,No Signal,0.02,4.81,Decreasing,FALSE,2.4%,0,NA,NA,NA,NA,50,Unknown,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.7708,NA,1.7708,NA,NA,97785000000,1998000000,NA,55222000000,97785000000,1998000000,NA,19.1,7.7,9.8,61.3,37.1,21.3,21.3,73.2,76.5,45.4,11.7,91.2,66.7,59.5,26.7,50,FALSE,28.3,28.3,Very Weak,Very Weak,FALSE,FALSE,NEUTRAL,Proven,18.6,-0.0016,Analyst Upside,MACD ANALYST,83.83,-1.03,97.3,67.31,3.034,15.86,NA,0.315,0.324,0.117,0.531,1.7708,1.7708,NA,NA,174002061000,$174B,18.9,-1%,-1.5%,-8.6%,+20.2%,59.5,59.5,26.7,55.699999999999996,0.02,No Signal
NET,284.3,332.22,158.83,2026-09-09,SOFTWARE - INFRASTRUCTURE,101233459000,NA,140.85,61.31,-0.59,-0.59,-0.144,-0.0204,-0.0821,-0.076,2512350000,7.14,-3610000,2551.56,0,0.293,1.664,336.26,7,17,8,1,1,322619000,NA,2.377,39.28,4.552,Cloudflare Inc,TECHNOLOGY,50,20,15,20,34,70.6,0.1828,31.06,284.3,310.59,219.67,212.11,217.92,-0.0846,0.2942,0.3403,0.3046,294.9655,281.169,222.7849,48.788,0.033,1.046,-1.013,325.2173,264.7137,0.3237,0.6506,3388814.2857,1.7033,8e-4,0.0026,0.0018,0.0315,750,0.0248,0.321,0.5,0.9116,FALSE,TRUE,TRUE,TRUE,Neutral,FALSE,100,45,84.0206,74.7423,30,74.9046,768,1.7837,0.0359,0.1107,0.5317,0.0028,0.0431,0.6945,1.0151,1,1,19.22,No Signal,0.02,1.42,Decreasing,FALSE,2.3%,0,NA,NA,NA,NA,50,Unknown,FALSE,FALSE,NA,NA,0.7451,207633000,NA,NA,NA,NA,NA,NA,207633000,NA,0.7451,2167937000,NA,1663773000,0.293,1620020000,NA,1663773000,0.293,87.6,76.8,84,61.3,70.6,79,79,50,50,18,50,9.8,70.6,38,72.2,50,FALSE,71.2,71.2,Strong,Strong,TRUE,FALSE,NEUTRAL,Proven,85.1,0.0028,Alpha Leader,GX MA200 ANALYST,284.3,-8.459999999999999,332.22,158.83,61.31,2551.56,0.7451,-0.076,-0.0821,-0.144,0.293,NA,NA,NA,NA,101233459000,$101.2B,N/A,-8.5%,+29.4%,+34%,+30.5%,38,38,72.2,42.8,0.02,Tier 2: Golden Cross
NFLX,76.77,126.7,65.08,2026-09-05,ENTERTAINMENT,325828280000,26,21.64,11.42,3.01,3.01,0.495,0.161,0.282,0.334,48370766000,11.46,14726931000,9.99,0.111,0.1575,1.526,93.66,7,29,15,0,0,4163940000,NA,1.53,7.23,7.24,Netflix Inc,COMMUNICATION SERVICES,45,20,95,90,51,71.1,0.22,64.36,76.77,76.29,82,94.31,124.476,0.0063,-0.0638,-0.186,-0.3833,79.334,75.4994,86.6969,45.4314,1.6019,2.1028,-0.5009,84.2177,74.4503,0.2375,0.3889,28322400,0.7867,8e-4,0.001,2e-4,0.0201,750,-0.0134,0.0894,0.3193,0.1518,FALSE,TRUE,FALSE,FALSE,Neutral,FALSE,55,45,25.2577,11.3402,30,33.3454,768,0.0337,0.0512,-0.1059,0.4048,-0.0027,0.0228,-0.6871,-1.8952,1,0,20.33,No Signal,0.02,3.04,Stable,FALSE,2.2%,0,NA,NA,NA,NA,50,Unknown,FALSE,FALSE,NA,NA,NA,7769542666.6667,NA,NA,NA,NA,NA,0.3922,7769542666.6667,0.3922,NA,45183036000,11825548000,9099232000,0.1575,30152052000,11825548000,9099232000,0.1575,9.8,3.6,2.1,0,24.7,8,8,55.8,20.8,91.2,59.5,83,71.1,66.3,26.5,50,FALSE,21.2,21.2,Very Weak,Very Weak,FALSE,FALSE,NEUTRAL,Proven,9.3,-0.0027,Analyst Upside,ANALYST,76.77,0.63,126.7,65.08,11.42,9.99,NA,0.334,0.282,0.495,0.1575,0.3922,0.3922,NA,NA,325828280000,$325.8B,26,+0.6%,-6.4%,-18.6%,-38.3%,66.3,66.3,26.5,59.779999999999994,0.02,No Signal
NPWR,1.9,5.2,1.35,2026-09-01,SPECIALTY INDUSTRIAL MACHINERY,157496000,NA,NA,2.002,-6.29,-6.29,-1.42,-0.106,0,0,0,0,-175326000,-13.21,0,0,1.073,3,0,3,1,0,0,88481000,NA,NA,4450.26,0.944,NET Power Inc.,INDUSTRIALS,50,75,15,20,4,68.8,0.5789,41.88,1.9,1.57,1.67,1.87,2.1,0.2102,0.1377,0.016,-0.0952,1.7825,1.6356,1.9735,58.5529,3.946,3.6846,0.2614,2.0203,1.5447,0.747,1.145,1051052.381,2.0452,8e-4,-0.0012,-0.002,0.0524,750,-0.0101,-0.7062,0.8317,-0.6082,TRUE,TRUE,FALSE,FALSE,Neutral,TRUE,55,85,68.5567,30.4124,70,60.1495,768,-0.9185,0.2673,0.117,0.4921,1e-4,0.0475,0.0139,0.0184,1,0,23.31,No Signal,0.03,3.52,Increasing,FALSE,3.4%,0,NA,NA,NA,NA,50,Unknown,FALSE,FALSE,NA,NA,NA,-127149000,NA,NA,NA,NA,NA,NA,-127149000,NA,NA,0,NA,117933000,NA,83527000,NA,117933000,NA,41.2,40.7,49,0,73.7,43.4,43.4,50,90.7,3.1,50,17,68.8,40.5,58.3,50,FALSE,46.5,46.5,Neutral,Neutral,FALSE,FALSE,NEUTRAL,Proven,43.8,1e-4,Analyst Upside,MACD RSI ANALYST,1.9,21.02,5.2,1.35,2.002,-13.21,NA,0,0,-1.42,0,NA,NA,NA,NA,157496000,$157.5M,N/A,+21%,+13.8%,+1.6%,-9.5%,40.5,40.5,58.3,44.3,0.03,Tier 5: Underdog Watch
NTRA,324.14,343.18,157.43,2026-09-09,DIAGNOSTICS & RESEARCH,46722896000,NA,5000,25.97,-1.36,-1.36,-0.125,-0.0808,-0.0711,-0.103,2707076000,19.32,-224420992,-26.8,0,0.4595,1.534,338.07,NA,NA,NA,NA,NA,144144000,NA,0,17.16,12.68,Natera Inc,HEALTHCARE,50,20,15,20,0,50,0.043,29,324.14,318.35,216.5,190.31,167.39,0.0182,0.4972,0.7032,0.9364,323.6458,293.5173,236.1987,58.5236,3.4724,4.3644,-0.892,341.1315,306.16,0.5141,0.2855,1262728.5714,1.3116,8e-4,0.0028,0.002,0.0266,750,-0.0068,0.454,0.422,1.2174,TRUE,TRUE,TRUE,TRUE,Neutral,FALSE,100,85,93.8144,92.268,30,87.3479,768,2.4978,0.2138,0.4657,0.5238,0.0033,0.0341,0.8205,1.5158,1,0,19.74,No Signal,0.03,2.61,Stable,FALSE,3%,0,NA,NA,NA,NA,50,Unknown,FALSE,FALSE,NA,NA,NA,-35933333.3333,NA,NA,NA,NA,NA,NA,-35933333.3333,NA,NA,2306113000,NA,NA,0.4595,1821499000,NA,NA,0.4595,90.2,90.7,77.8,0,94.3,79.4,79.4,50,4.4,18.6,50,11.3,50,30.4,93.4,50,FALSE,75.4,75.4,Strong,Strong,TRUE,FALSE,NEUTRAL,Proven,90.2,0.0033,Alpha Leader,GX RSI MA200,324.14,1.82,343.18,157.43,25.97,-26.8,NA,-0.103,-0.0711,-0.125,0.4595,NA,NA,NA,NA,46722896000,$46.7B,N/A,+1.8%,+49.7%,+70.3%,+93.6%,30.4,30.4,93.4,38.239999999999995,0.03,Tier 2: Golden Cross
NTRS,184.88,195.78,119.17,2026-09-01,ASSET MANAGEMENT,33949250000,15.96,17.27,2.724,11.63,11.63,0.171,0.0128,0.247,0.425,9085500000,48.65,NA,NA,0.986,0.0926,1.259,184.27,0,2,10,1,2,182956000,0.0171,1.234,5.7,68.41,Northern Trust Corporation,FINANCIAL SERVICES,75,75,65,75,15,45,-0.0033,69,184.88,187.86,166.13,137.3,127.43,-0.0159,0.1129,0.3465,0.4508,187.012,184.0444,158.7765,49.0551,0.2414,0.4628,-0.2214,192.5236,181.5004,0.3066,0.1842,991819.0476,1.009,8e-4,0.0013,5e-4,0.0136,750,-0.0039,0.1359,0.2155,0.6384,FALSE,TRUE,TRUE,TRUE,Neutral,FALSE,100,45,58.2474,75.2577,30,67.2758,768,0.3901,-0.0231,0.0538,0.5397,0.0014,0.0142,0.3553,1.5778,1,0,18.75,No Signal,0.02,3.36,Increasing,FALSE,2%,0,NA,NA,NA,NA,50,Unknown,FALSE,FALSE,NA,NA,NA,2460366666.6667,NA,NA,NA,NA,NA,NA,2460366666.6667,NA,NA,8086400000,NA,NA,0.0926,13401600000,NA,NA,0.0926,68,92.8,88.7,0,58.8,70.2,70.2,83.3,78.1,57.7,50,78.9,45,66.7,69,50,FALSE,69.4,69.4,Strong,Strong,TRUE,FALSE,NEUTRAL,Proven,82.5,0.0014,High IR,GX MA200,184.88,-1.59,195.78,119.17,2.724,NA,NA,0.425,0.247,0.171,0.0926,NA,NA,NA,NA,33949250000,$33.9B,16,-1.6%,+11.3%,+34.6%,+45.1%,66.7,66.7,69,60.02,0.02,Tier 2: Golden Cross
