symbol,price,high_52w,low_52w,last_fetched,industry,market_cap,pe_ratio,pe_forward,pb_ratio,eps,eps_forward,roe,roa,profit_margin,operating_margin,revenue,revenue_per_share,ebitda,ev_ebitda,earningsGrowth,revenue_growth,beta_av,analyst_target,analyst_strong_buy,analyst_buy,analyst_hold,analyst_sell,analyst_strong_sell,shares_outstanding,dividend_yield,peg_ratio,ev_revenue,book_value,company,sector,pe_score,pb_score,roe_score,margin_score,analyst_total,analyst_score,analyst_upside,fundamental_score,price_now,price_1m,price_3m,price_6m,price_1y,ret_1m,ret_3m,ret_6m,ret_1y,ma20,ma50,ma200,rsi14,macd_line,macd_signal,macd_hist,bb_upper,bb_lower,bb_pct,vol_annual,avg_vol_30,beta,spy_mean_daily,mean_daily_ret,mean_daily_alpha,sd_daily_alpha,days_in_pull,today_alpha,jensen_alpha_ann,tracking_error,info_ratio,above_ma20,above_ma50,above_ma200,golden_cross,rsi_zone,macd_bullish,trend_score,rsi_score,ret3m_score,ret6m_score,macd_score,momentum_score,days_tracked,cum_alpha_all,alpha_30d,alpha_63d,alpha_hit_rate,hist_mean_alpha,hist_sd_alpha,hist_alpha_ann,hist_ir,confidence_weight,alpha_streak,squeeze_score,squeeze_tier,short_percent_float,short_ratio,short_trend,fundamentals_improving,short_float_pct,improvement_count,put_call_ratio,put_call_oi,options_volume,avg_iv,options_score,options_sentiment,above_vwap,squeeze_poly,debt_equity_poly,revenue_poly,gross_margin,fcf,shares_float,market_cap_poly,vwap,vol_ratio,open_gap_pct,debt_equity,fcf_sec,debt_equity_sec,gross_margin_sec,revenue_sec,total_debt_sec,cash_sec,rev_cagr_sec,equity_sec,total_debt,cash,rev_cagr,p_ann_alpha,p_ir,p_hit_rate,p_streak,p_alpha_63d,alpha_score_raw,alpha_score,q_pe,q_pb,q_roe,q_de,q_margin,q_analyst,quality_gate,tech_filter,options_signal,options_live,final_score,master_score,rating,signal,golden_cross_flag,squeeze_candidate,regime,confidence_band,master_percentile,expected_return_1d,primary_driver,signal_matches,close,changesPercentage,yearHigh,yearLow,priceToBook,enterpriseToEbitda,grossMargin,operatingMargin,profitMargins,returnOnEquity,revenueGrowth,debtToEquity,debt_to_equity,currentRatio,current_ratio,marketCap,mktcap_fmt,pe_fmt,ret_1m_fmt,ret_3m_fmt,ret_6m_fmt,ret_1y_fmt,value_score,quality_score,growth_score,safety_score,short_float,tier
NTRS,NA,194.86,118.61,2026-09-25,ASSET MANAGEMENT,31832455000,14.91,13.74,2.534,11.67,11.67,0.171,0.0128,0.247,0.425,9085500000,48.65,NA,NA,0.986,0.0926,1.257,184.27,0,2,10,1,2,182956000,0.0185,0.981,5.42,68.41,Northern Trust Corporation,FINANCIAL SERVICES,90,75,65,75,15,45,NA,72.75,173.99,186.66,175.97,134.99,130.52,-0.0679,-0.0113,0.2889,0.3331,183.2325,184.2866,161.337,34.7131,-1.2058,-0.5576,-0.6481,191.994,174.471,-0.0274,0.223,976957.1429,1.0088,8e-4,0.0014,5e-4,0.0135,749,-0.0205,0.1343,0.2138,0.6367,FALSE,FALSE,TRUE,TRUE,Neutral,FALSE,35,20,48.1865,65.8031,30,42.3666,766,0.3429,-0.0677,-0.0448,0.5714,0.0011,0.0144,0.2718,1.1886,1,0,19.98,No Signal,0.02,4.27,Increasing,FALSE,2.1%,0,NA,NA,NA,NA,50,Unknown,FALSE,FALSE,NA,NA,NA,2460366666.6667,NA,NA,NA,NA,NA,NA,2460366666.6667,NA,NA,8086400000,NA,NA,0.0926,13401600000,NA,NA,0.0926,63.7,75.6,96.4,0,47.2,64.4,64.4,84.9,82,57.7,50,78.9,45,67.6,47.3,50,FALSE,60.8,60.8,Neutral,Neutral,TRUE,FALSE,NEUTRAL,Proven,69.6,0.0011,High IR,GX MA200 α>SPY,173.99,-6.79,194.86,118.61,2.534,NA,NA,0.425,0.247,0.171,0.0926,NA,NA,NA,NA,31832455000,$31.8B,14.9,-6.8%,-1.1%,+28.9%,+33.3%,67.6,67.6,47.3,60.559999999999995,0.02,Tier 2: Golden Cross
NVDA,NA,236,163.9,2026-09-17,SEMICONDUCTORS,5165043155000,26.8,23.42,22.37,7.98,7.98,1.172,0.536,0.637,0.662,302970012000,12.48,201266004000,21.8,1.278,0.8827,2.217,328.66,9,48,2,1,0,24147000000,0.0013,0.451,16.83,9.48,NVIDIA Corporation,TECHNOLOGY,45,20,95,90,60,77.1,NA,64.96,225.51,208.48,195.74,167.52,178.43,0.0817,0.1521,0.3462,0.2639,221.154,215.382,199.0648,55.718,0.999,0.7873,0.2117,233.4548,208.8532,0.6771,0.4539,131374481.8182,2.0459,8e-4,0.0027,0.0018,0.0242,750,-0.0075,0.2465,0.3842,1.2127,TRUE,TRUE,TRUE,TRUE,Neutral,TRUE,100,85,72.5389,70.9845,70,80.7085,767,1.8849,0.042,0.0407,0.4444,-2e-4,0.0194,-0.0503,-0.1635,1,0,11.57,No Signal,0.01,2.55,Stable,FALSE,1.2%,0,NA,NA,NA,NA,50,Unknown,FALSE,FALSE,NA,NA,0.7107,61516666666.6667,NA,NA,NA,NA,NA,0.1457,61516666666.6667,0.1457,0.7107,215938000000,33366000000,22443000000,0.8827,228984000000,33366000000,22443000000,0.8827,43.5,42.5,13,0,62.2,35.6,35.6,52.5,4.4,97.4,82.9,99.5,77.1,71.5,77.1,50,FALSE,50.9,50.9,Neutral,Neutral,TRUE,FALSE,NEUTRAL,Proven,53.6,-2e-4,Strong Trend,GX MACD RSI MA200,225.51,8.17,236,163.9,22.37,21.8,0.7107,0.662,0.637,1.172,0.8827,0.1457,0.1457,NA,NA,5165043155000,$5.17T,26.8,+8.2%,+15.2%,+34.6%,+26.4%,71.5,71.5,77.1,62.9,0.01,Tier 2: Golden Cross
OKTA,NA,192.59,62.66,2026-09-19,SOFTWARE - INFRASTRUCTURE,31882093000,109.86,48.31,4.572,1.66,1.66,0.0431,0.0158,0.0963,0.133,3073000000,17.45,321000000,71.93,0.757,0.1357,0.789,185.18,9,26,9,0,0,167140000,NA,1.508,9.64,39.89,Okta Inc,TECHNOLOGY,25,60,40,60,44,75,NA,46.75,205.36,130.97,119.26,73.23,92.2,0.568,0.722,1.8043,1.2273,172.9927,155.2883,107.4706,71.0878,7.2476,6.1741,1.0735,207.7304,138.2551,0.9659,1.1737,4636471.4286,1.2726,8e-4,0.0018,0.001,0.032,749,0.0805,0.1923,0.5074,0.4919,TRUE,TRUE,TRUE,TRUE,Overbought,TRUE,100,30,96.3731,98.4456,70,85.101,766,0.4706,0.3734,0.6475,0.5238,0.0071,0.0514,1.7869,2.189,1,2,16.33,No Signal,0.05,2.22,Increasing,FALSE,4.9%,0,NA,NA,NA,NA,50,Unknown,FALSE,FALSE,NA,NA,0.7736,707000000,NA,NA,NA,NA,NA,NA,707000000,NA,0.7736,2919000000,NA,763000000,0.1357,6973000000,NA,763000000,0.1357,98.4,94.3,75.1,77.7,95.3,90.2,90.2,5,59.6,30.9,50,49,75,38.9,95.1,50,FALSE,83.7,83.7,Very Strong,Very Strong,TRUE,FALSE,NEUTRAL,Proven,96.9,0.0071,Alpha Leader,GX MACD MA200,205.36,56.8,192.59,62.66,4.572,71.93,0.7736,0.133,0.0963,0.0431,0.1357,NA,NA,NA,NA,31882093000,$31.9B,109.9,+56.8%,+72.2%,+180.4%,+122.7%,38.9,38.9,95.1,43.34,0.05,Tier 2: Golden Cross
OLLI,NA,134.8,60.29,2026-09-25,DISCOUNT STORES,4907233000,18.48,19.19,2.586,4.47,4.47,0.149,0.0674,0.098,0.108,2793108000,45.87,373038000,12.87,0.434,0.1225,0.501,99.93,3,9,3,0,0,59402000,NA,2.08,1.948,31.83,Ollie's Bargain Outlet Hldg,CONSUMER DEFENSIVE,75,75,65,60,15,75,NA,69.75,82.61,76.35,71.41,89.24,131.54,0.082,0.1568,-0.0743,-0.372,74.8722,73.7013,90.6061,63.5164,1.4104,0.4385,0.9719,80.2734,69.4711,1.2163,0.5286,1948919.0476,0.7832,8e-4,4e-4,-4e-4,0.0239,749,0.0436,-0.0557,0.3792,-0.2671,TRUE,TRUE,FALSE,FALSE,Neutral,TRUE,55,85,74.0933,19.171,70,59.5622,766,-0.3815,0.0484,0.0854,0.4921,-0.0019,0.0288,-0.4735,-1.0373000000000001,1,2,35.45,No Signal,0.15,3.96,Increasing,FALSE,14.6%,0,NA,NA,NA,NA,50,Unknown,FALSE,FALSE,NA,NA,0.405,143884333.3333,NA,NA,NA,NA,NA,7e-4,143884333.3333,7e-4,0.405,2649198000,1420000,120765000,0.1225,1895599000,1420000,120765000,0.1225,18.1,17.1,46.1,77.7,66.3,36.6,36.6,72.7,80.9,53.1,98.2,49.5,75,69.4,55.6,50,FALSE,46.1,46.1,Neutral,Neutral,FALSE,FALSE,NEUTRAL,Proven,46.4,-0.0019,Balanced,MACD RSI,82.61,8.200000000000001,134.8,60.29,2.586,12.87,0.405,0.108,0.098,0.149,0.1225,7e-4,7e-4,NA,NA,4907233000,$4.9B,18.5,+8.2%,+15.7%,-7.4%,-37.2%,69.4,69.4,55.6,61.64,0.15,Tier 5: Underdog Watch
OLMA,NA,36.26,6.65,2026-09-25,BIOTECHNOLOGY,772604000,NA,NA,1.959,-1.94,-1.94,-0.527,-0.318,0,0,0,0,-220675008,-3.326,0,0,1.988,36.5,2,9,1,0,0,87498000,NA,NA,NA,4.923,Olema Pharmaceuticals Inc,HEALTHCARE,50,75,15,20,12,77.1,NA,42.71,8.83,10.43,11.43,13.67,8.79,-0.1534,-0.2275,-0.3541,0.0046,10.3178,10.9139,16.9199,29.6963,-4.0481,-2.8664,-1.1817,11.403,9.2325,-0.1854,0.5313,1064961.9048,0.8492,8e-4,0.0014,6e-4,0.0703,749,-0.0759,0.182,1.1159,0.1347,FALSE,FALSE,FALSE,FALSE,Oversold,FALSE,15,20,12.9534,3.1088,30,14.2578,766,-0.493,-0.2554,-0.2138,0.4603,-0.0048,0.0348,-1.2079,-2.1864,1,0,48.73,Low Signal,0.18,15.93,Stable,FALSE,18.4%,0,NA,NA,NA,NA,50,Unknown,FALSE,FALSE,NA,NA,NA,-104510000,NA,NA,NA,NA,NA,NA,-104510000,NA,NA,NA,NA,48599000,NA,430564000,NA,48599000,NA,2.1,2.1,22.3,0,18.1,8.3,8.3,50,89.6,8.8,50,17,77.1,42.6,5,50,FALSE,12.7,12.7,Very Weak,Very Weak,FALSE,FALSE,NEUTRAL,Proven,2.1,-0.0048,Balanced,,8.83,-15.340000000000002,36.26,6.65,1.959,-3.326,NA,0,0,-0.527,0,NA,NA,NA,NA,772604000,$772.6M,N/A,-15.3%,-22.8%,-35.4%,+0.5%,42.6,42.6,5,45.56,0.18,No Signal
ON,NA,134.92,44.56,2026-09-25,SEMICONDUCTORS,28848509000,47.2,16.5,3.969,1.57,1.57,0.0831,0.0675,0.102,0.195,6197800000,15.57,2089900000,18.68,0.366,-0.1477,1.997,103.69,2,11,16,0,0,389319000,NA,0.165,4.723,18.54,ON Semiconductor Corporation,TECHNOLOGY,25,60,40,60,29,62.9,NA,45.54,74.1,71.93,118.74,58.35,50.42,0.0302,-0.3759,0.2699,0.4697,72.2085,78.737,79.5792,49.6039,-3.1254,-3.8691,0.7438,76.6298,67.7872,0.7139,0.5986,10196566.6667,2.0971,8e-4,4e-4,-4e-4,0.0318,749,0.0404,-0.3396,0.5049,-0.216,TRUE,FALSE,FALSE,FALSE,Neutral,TRUE,15,45,6.2176,64.2487,70,32.215,766,-0.5245,-0.0635,-0.4488,0.4603,-0.0013,0.0396,-0.3154,-0.5013,1,1,28.6,No Signal,0.08,3.04,Stable,FALSE,7.6%,0,NA,NA,NA,NA,50,Unknown,FALSE,FALSE,NA,NA,0.3309,1023133333.3333,NA,NA,NA,NA,NA,0.6178,1023133333.3333,0.6178,0.3309,5995400000,4459400000,3514500000,-0.1477,7218700000,4459400000,3514500000,-0.1477,26.9,31.1,22.3,47.2,4.7,25.7,25.7,18,65,39.2,40.5,52.1,62.9,42.4,46.1,50,FALSE,33.1,33.1,Weak,Weak,FALSE,FALSE,NEUTRAL,Proven,25.3,-0.0013,Balanced,MACD,74.1,3.02,134.92,44.56,3.969,18.68,0.3309,0.195,0.102,0.0831,-0.1477,0.6178,0.6178,NA,NA,28848509000,$28.8B,47.2,+3%,-37.6%,+27%,+47%,42.4,42.4,46.1,45.44,0.08,No Signal
ONON,NA,51.08,26.36,2026-09-25,FOOTWEAR & ACCESSORIES,10079915000,20.94,15.41,4.228,1.44,1.44,0.239,0.0958,0.123,0.14,3220400000,9.71,490400000,12.41,0.811,0.811,2.084,43.05,7,16,4,1,0,301716000,NA,0.481,2.287,6.97,On Holding Ltd,CONSUMER CYCLICAL,60,60,80,60,28,75.9,NA,67.59,30.16,29.51,36.58,32.39,45.86,0.022,-0.1755,-0.0688,-0.3423,27.931,32.0978,38.6432,56.1879,-3.1376,-4.9235,1.7859,29.8115,26.0505,1.0927,0.3704,10529454.5455,1.3785,8e-4,7e-4,-2e-4,0.0275,750,0.0334,-0.1243,0.4364,-0.1029,TRUE,FALSE,FALSE,FALSE,Neutral,TRUE,15,85,16.5803,20.2073,70,32.5155,767,-0.3694,-0.0204,-0.2316,0.4048,-0.0033,0.0314,-0.8278,-1.6621,1,2,29.18,No Signal,0.08,3.07,Stable,FALSE,7.6%,0,NA,NA,NA,NA,50,Unknown,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.3,7.3,3.6,77.7,15.5,15.1,15.1,67.6,62.3,70.1,50,56.7,75.9,64.1,36.2,50,FALSE,27.5,27.5,Very Weak,Very Weak,FALSE,FALSE,NEUTRAL,Proven,18,-0.0033,Balanced,MACD RSI,30.16,2.1999999999999997,51.08,26.36,4.228,12.41,NA,0.14,0.123,0.239,0.811,NA,NA,NA,NA,10079915000,$10.1B,20.9,+2.2%,-17.5%,-6.9%,-34.2%,64.1,64.1,36.2,58.459999999999994,0.08,No Signal
ORCL,NA,325.79,114.5,2026-09-17,SOFTWARE - INFRASTRUCTURE,432878060000,21.99,17.36,6.87,6.51,6.51,0.412,0.0636,0.264,0.356,71776002000,24.79,34432999000,14.53,0.545,0.1278,1.732,239,8,28,7,1,0,3023736000,0.0143,0.789,7.64,13.04,Oracle Corporation,TECHNOLOGY,60,40,95,90,44,74.4,NA,72.44,144.56,142.45,152.46,139.66,313.83,0.0148,-0.0518,0.0351,-0.5394,149.843,141.8464,165.347,46.7225,0.1393,0.6856,-0.5463,161.6668,138.0192,0.2766,0.5135,30133854.5455,1.55,8e-4,9e-4,1e-4,0.0286,750,-0.0239,-0.0942,0.4541,0.0465,FALSE,TRUE,FALSE,FALSE,Neutral,FALSE,55,45,39.8964,33.1606,30,42.101,767,-0.2682,-5e-4,-0.1684,0.4603,-0.0025,0.033,-0.6275,-1.199,1,0,7.53,No Signal,0.02,1.36,Increasing,FALSE,1.7%,0,NA,NA,NA,NA,50,Unknown,FALSE,FALSE,NA,NA,NA,-4091000000,NA,NA,NA,NA,NA,3.0474,-4091000000,3.0474,NA,67357000000,129541000000,31289000000,0.1278,42508000000,129541000000,31289000000,0.1278,14,15,22.3,0,23.8,16,16,64,36.6,86.6,6.3,81.4,74.4,61.1,42.8,50,FALSE,29.2,29.2,Very Weak,Very Weak,FALSE,FALSE,NEUTRAL,Proven,19.6,-0.0025,Balanced,,144.56,1.48,325.79,114.5,6.87,14.53,NA,0.356,0.264,0.412,0.1278,3.0474,3.0474,NA,NA,432878060000,$432.9B,22,+1.5%,-5.2%,+3.5%,-53.9%,61.1,61.1,42.8,56.66,0.02,No Signal
ORN,NA,17.4,8.08,2026-09-25,ENGINEERING & CONSTRUCTION,364458000,112.5,22.88,2.225,0.08,0.08,0.0227,0.0107,0.004,-0.0066,896500000,22.37,32971000,14.35,-0.333,0.0942,1.389,15.32,1,5,0,0,0,40495300,NA,0.619,0.587,4.061,Orion Group Holdings Inc,INDUSTRIALS,25,75,40,40,6,79.2,NA,47.17,9,9.1,16.02,10.88,8.76,-0.011,-0.4382,-0.1728,0.0274,9.191,10.2278,12.0684,39.4295,-3.4211,-4.2456,0.8245,9.541,8.841,0.2272,0.3655,387304.7619,1.5973,8e-4,0.0016,8e-4,0.0396,749,-0.0124,0.0766,0.6287,0.3215,FALSE,FALSE,FALSE,FALSE,Neutral,TRUE,15,20,3.1088,10.8808,70,16.8588,766,0.1485,-0.0737,-0.4701,0.4683,-0.0036,0.0324,-0.9145,-1.7768,1,0,39.49,No Signal,0.07,8.01,Stable,FALSE,6.7%,0,NA,NA,NA,NA,50,Unknown,FALSE,FALSE,NA,NA,0.1239,-1314000,NA,NA,NA,NA,NA,0.603,-1314000,0.603,0.1239,852260000,99162000,2527000,0.0942,164457000,99162000,2527000,0.0942,5.7,5.7,29.5,0,2.6,9.4,9.4,4.3,85.8,29.9,42.3,24.2,79.2,37.5,12.8,50,FALSE,14.4,14.4,Very Weak,Very Weak,FALSE,FALSE,NEUTRAL,Proven,3.6,-0.0036,Balanced,MACD,9,-1.0999999999999999,17.4,8.08,2.225,14.35,0.1239,-0.0066,0.004,0.0227,0.0942,0.603,0.603,NA,NA,364458000,$364.5M,112.5,-1.1%,-43.8%,-17.3%,+2.7%,37.5,37.5,12.8,42.5,0.07,No Signal
PANW,NA,398.88,139.57,2026-09-19,SOFTWARE - INFRASTRUCTURE,297408430000,886.78,90.09,11.16,0.41,0.41,0.0174,0.014,0.0267,0.054,11480001000,15.33,1560000000,220.15,0.605,0.1566,0.908,395.38,11,33,9,1,1,818000000,NA,1.915,26.67,33.73,Palo Alto Networks Inc,TECHNOLOGY,25,20,40,40,55,73.6,NA,35.61,393.3,350.9,293.09,147.02,203.25,0.1208,0.3419,1.6751,0.9351,357.0575,354.9562,242.4863,62.3243,1.839,0.8009,1.0381,399.3261,314.7889,0.9287,0.8336,7006576.1905,1.2133,8e-4,0.002,0.0012,0.0244,749,0.0651,0.2581,0.387,0.7828,TRUE,TRUE,TRUE,TRUE,Neutral,TRUE,100,85,86.0104,97.9275,70,90.1386,766,0.925,0.0276,0.2772,0.5635,0.0059,0.0348,1.4949,2.7076,1,2,18.21,No Signal,0.03,3.02,Stable,FALSE,2.7%,0,NA,NA,NA,NA,50,Unknown,FALSE,FALSE,NA,NA,0.7342,3067066666.6667,NA,NA,NA,NA,NA,NA,3067066666.6667,NA,0.7342,9221000000,NA,2514000000,0.1566,27492000000,NA,2514000000,0.1566,95.9,97.4,94.3,77.7,85,92.5,92.5,50,21.3,28.9,50,29.4,73.6,40.3,97,50,FALSE,85.8,85.8,Very Strong,Very Strong,TRUE,FALSE,NEUTRAL,Proven,98.5,0.0059,Alpha Leader,GX MACD RSI MA200 α>SPY,393.3,12.08,398.88,139.57,11.16,220.15,0.7342,0.054,0.0267,0.0174,0.1566,NA,NA,NA,NA,297408430000,$297.4B,886.8,+12.1%,+34.2%,+167.5%,+93.5%,40.3,40.3,97,44.17999999999999,0.03,Tier 2: Golden Cross
PD,NA,16.91,5.7,2026-09-25,SOFTWARE - APPLICATION,1166378000,7.13,10.99,5.03,2.08,2.08,0.826,0.0229,0.375,0.0823,494733000,5.88,45853000,18.42,-0.4,0.0694,0.965,12.64,0,3,4,1,1,78650000,NA,NA,2.242,2.98,Pagerduty Inc,TECHNOLOGY,90,40,95,90,9,50,NA,77.5,14.83,12.4,8.56,6.01,16.04,0.196,0.7325,1.4676,-0.0754,13.8435,12.1134,9.6486,66.7328,5.2643,5.6621,-0.3977,15.3256,12.3614,0.8328,0.5021,1718642.8571,1.3155,8e-4,0,-8e-4,0.0315,749,0.0328,-0.2646,0.5008,-0.396,TRUE,TRUE,TRUE,TRUE,Neutral,FALSE,100,65,97.4093,97.4093,30,86.4547,766,-0.6556,0.2566,0.7034,0.5159,0.0063,0.0492,1.5882,2.0352,1,2,37.61,No Signal,0.11,5.23,Increasing,FALSE,10.7%,0,NA,NA,NA,NA,50,Unknown,FALSE,FALSE,NA,NA,0.8495,98942000,NA,NA,NA,NA,NA,1.8133,98942000,1.8133,0.8495,492546000,420614000,233651000,0.0694,231961000,420614000,233651000,0.0694,96.9,92.7,69.9,77.7,97.4,88.6,88.6,100,53,94.8,9.9,94.3,50,73.2,94.7,50,FALSE,87.8,87.8,Very Strong,Very Strong,TRUE,FALSE,NEUTRAL,Proven,100,0.0063,Alpha Leader,GX RSI MA200,14.83,19.6,16.91,5.7,5.03,18.42,0.8495,0.0823,0.375,0.826,0.0694,1.8133,1.8133,NA,NA,1166378000,$1.2B,7.1,+19.6%,+73.2%,+146.8%,-7.5%,73.2,73.2,94.7,63.92,0.11,Tier 2: Golden Cross
PEP,NA,166.41,131.99,2026-09-17,BEVERAGES - NON-ALCOHOLIC,183508435000,17.77,14.99,8.37,7.56,7.56,0.515,0.0893,0.108,0.168,96904004000,70.89,18882001000,12.2,1.37,0.0133,0.361,155,4,3,16,1,0,1366000000,0.0424,1.388,2.347,16.18,PepsiCo Inc,CONSUMER DEFENSIVE,75,40,95,60,24,60.4,NA,70.29,130.18,144.67,139.52,153.04,141.9,-0.1002,-0.0669,-0.1494,-0.0826,137.051,138.2886,148.0557,27.9216,-1.8065,-1.1135,-0.693,144.7601,129.3419,0.0544,0.1509,8849566.6667,0.0865,8e-4,-3e-4,-0.0011,0.0154,749,0.0118,-0.0926,0.2451,-1.1608,FALSE,FALSE,FALSE,FALSE,Oversold,FALSE,15,20,37.3057,12.9534,30,23.5324,766,-0.5978,-0.0496,-0.0742,0.4365,-8e-4,0.0133,-0.204,-0.9637,1,2,14.43,No Signal,0.02,3.21,Increasing,FALSE,1.9%,0,NA,NA,NA,NA,50,Unknown,FALSE,FALSE,NA,NA,0.5415,7595000000,NA,NA,NA,NA,NA,1.9876,7595000000,1.9876,0.5415,93925000000,43921000000,10251000000,0.0133,22098000000,43921000000,10251000000,0.0133,33.7,19.2,8.8,77.7,43.5,31,31,76.3,29,92.3,9,53.1,60.4,59,12.4,50,FALSE,30.7,30.7,Weak,Weak,FALSE,FALSE,NEUTRAL,Proven,21.6,-8e-4,Balanced,,130.18,-10.02,166.41,131.99,8.37,12.2,0.5415,0.168,0.108,0.515,0.0133,1.9876,1.9876,NA,NA,183508435000,$183.5B,17.8,-10%,-6.7%,-14.9%,-8.3%,59,59,12.4,55.4,0.02,No Signal
PG,NA,164.77,134.62,2026-09-17,HOUSEHOLD & PERSONAL PRODUCTS,341479293000,22.18,21.01,6.39,6.63,6.63,0.303,0.107,0.184,0.221,87031996000,37.29,24752001000,15.01,-0.155,0.0138,0.377,160.61,6,7,12,0,0,2322672000,0.029,3.752,4.211,22.95,Procter & Gamble Company,CONSUMER DEFENSIVE,60,40,95,75,25,69,NA,69.65,147.39,146.6,148.5,142.71,152.5,0.0054,-0.0075,0.0328,-0.0335,145.667,146.0806,147.4642,55.4622,0.2139,0.0426,0.1713,148.6327,142.7013,0.7905,0.1387,8306561.9048,0.097,8e-4,0,-8e-4,0.0142,749,0.0162,-0.0088,0.2256,-0.8796,TRUE,TRUE,FALSE,FALSE,Neutral,TRUE,55,85,49.2228,32.1244,70,54.6917,766,-0.4744,0.0121,-0.0256,0.5397,2e-4,0.0126,0.048,0.2392,1,1,18.17,No Signal,0.01,2.84,Decreasing,FALSE,1%,0,NA,NA,NA,NA,50,Unknown,FALSE,FALSE,NA,NA,NA,14784666666.6667,NA,NA,NA,NA,NA,0.5395,14784666666.6667,0.5395,NA,84284000000,29299000000,NA,0.0138,54311000000,29299000000,NA,0.0138,53.9,54.9,86,47.2,50.8,59.4,59.4,62.6,41,79.4,46.8,69.1,69,63.2,54.7,50,FALSE,58.8,58.8,Neutral,Neutral,FALSE,FALSE,NEUTRAL,Proven,66.5,2e-4,Consistent Beat,MACD RSI,147.39,0.54,164.77,134.62,6.39,15.01,NA,0.221,0.184,0.303,0.0138,0.5395,0.5395,NA,NA,341479293000,$341.5B,22.2,+0.5%,-0.8%,+3.3%,-3.4%,63.2,63.2,54.7,57.92,0.01,Tier 5: Underdog Watch
PINS,NA,36.15,13.84,2026-09-19,INTERNET CONTENT & INFORMATION,10533422000,53.14,8.4,3.583,0.35,0.35,0.0646,0.0351,0.0546,-0.0346,4555720000,7.16,316556000,32.21,-0.846,0.1755,0.894,29.05,2,17,20,0,0,492198000,NA,0.25,2.259,5.12,Pinterest Inc,COMMUNICATION SERVICES,25,60,40,40,39,63.5,NA,42.6,18.45,23.47,19.48,17.76,35.27,-0.2139,-0.0529,0.0389,-0.4769,20.327,22.2038,21.5461,35.4987,-5.4938,-4.9749,-0.5189,23.9046,16.7494,0.2377,0.5277,14623909.5238,1.2479,8e-4,0,-8e-4,0.0285,749,-0.0398,-0.2561,0.4521,-0.4512,FALSE,FALSE,FALSE,TRUE,Neutral,FALSE,15,20,39.3782,33.6788,30,28.2992,766,-0.6004,-0.2374,-0.0912,0.4762,-8e-4,0.0297,-0.2127,-0.4505,1,0,35.66,No Signal,0.12,4.32,Increasing,FALSE,12%,0,NA,NA,NA,NA,50,Unknown,FALSE,FALSE,NA,NA,NA,932258333.3333,NA,NA,NA,NA,NA,NA,932258333.3333,NA,NA,4221767000,NA,422484000,0.1755,2893898000,NA,422484000,0.1755,33.2,33.7,35.8,0,40.4,31.6,31.6,15.8,69.4,35.1,50,39.2,63.5,41,25.3,50,FALSE,31.5,31.5,Weak,Weak,TRUE,FALSE,NEUTRAL,Proven,22.7,-8e-4,Balanced,GX,18.45,-21.39,36.15,13.84,3.583,32.21,NA,-0.0346,0.0546,0.0646,0.1755,NA,NA,NA,NA,10533422000,$10.5B,53.1,-21.4%,-5.3%,+3.9%,-47.7%,41,41,25.3,44.599999999999994,0.12,Tier 2: Golden Cross
PLNT,NA,114.26,37.03,2026-09-25,LEISURE,3109818000,14.49,11.19,139.36,2.83,2.83,0,0.0854,0.183,0.337,1301656000,16.14,577783000,9.39,0.261,0.1117,1.012,67.54,3,9,6,0,0,75217000,NA,0.917,4.103,-8.15,Planet Fitness Inc,CONSUMER CYCLICAL,90,20,15,75,18,70.8,NA,49.33,41,53.86,51.94,73.8,99.39,-0.2388,-0.2106,-0.4444,-0.5875,50.3455,51.987,70.4951,21.1519,-3.0855,-1.5915,-1.4939,55.4453,45.2457,-0.4163,0.5353,1971966.6667,0.5928,8e-4,2e-4,-6e-4,0.0239,749,-0.1214,-0.0732,0.379,-0.4189,FALSE,FALSE,FALSE,FALSE,Oversold,FALSE,15,20,14.5078,1.0363,30,14.3096,766,-0.6147,-0.1575,-0.2277,0.5,-0.0046,0.0374,-1.1594,-1.9525,1,0,36.44,No Signal,0.11,5.16,Increasing,FALSE,10.6%,0,NA,NA,NA,NA,50,Unknown,FALSE,FALSE,NA,NA,NA,212610333.3333,NA,NA,NA,NA,NA,NA,212610333.3333,NA,NA,1324144000,2474032000,298265000,0.1117,-612737000,2474032000,298265000,0.1117,2.6,4.1,53.9,0,16.1,15,15,85.6,50,24.2,50,68.6,70.8,56.3,2.4,50,FALSE,18.2,18.2,Very Weak,Very Weak,FALSE,FALSE,NEUTRAL,Proven,8.2,-0.0046,Balanced,,41,-23.880000000000003,114.26,37.03,139.36,9.39,NA,0.337,0.183,0,0.1117,NA,NA,NA,NA,3109818000,$3.1B,14.5,-23.9%,-21.1%,-44.4%,-58.8%,56.3,56.3,2.4,53.779999999999994,0.11,No Signal
